player_pair,pass_percentage_1,total_passes_1,pass_percentage_2,total_passes_2
"Hanna Beattie, Taylor Woods",0,0,0,0
"Hanna Beattie, Taytum Clairmont",0,0,0,0
"Janine Weber, Katelynn Russ",10,0.416666667,3.333333333,0.545454545
"Janine Weber, Kaycie Anderson",0,0,0,0
"Janine Weber, Kayla Friesen",5,1.944444444,4.285714286,3.818181818
"Janine Weber, Laurel Hill",0,0,0,0
"Janine Weber, Mackenzie Lancaster",6.842105263,2.638888889,5.882352941,3.090909091
"Janine Weber, Maddie Bishop",5,0.277777778,0,0
"Janine Weber, Maeve Reilly",7.5,0.555555556,3.333333333,0.545454545
"Janine Weber, Maggie LaGue",10,0.138888889,2.5,1.454545455
"Janine Weber, Mariah Fujimagari",0,0,0,0
"Janine Weber, Nicole Guagliardo",5.833333333,1.666666667,7.5,1.454545455
"Janine Weber, Rachael Ade",0,0,0,0
"Janine Weber, Sarah Hughson",0,0,0,0
"Janine Weber, Sarah Schwenzfeier",0,0,0,0
"Janine Weber, Shannon Doyle",0,0,5.217391304,4.181818182
"Janine Weber, Taylor Marchin",6.666666667,0.416666667,2.5,0.727272727
"Janine Weber, Tori Howran",8.333333333,0.833333333,7.142857143,2.545454545
"Janine Weber, Allie Olnowich",0,0,0,0
"Janine Weber, Brooke Avery",0,0,0,0
"Janine Weber, Cailey Hutchison",0,0,0,0
"Janine Weber, Emily Janiga",0,0,0,0
"Janine Weber, Jayne Lewis",0,0,0,0
"Janine Weber, Kate Leary",0,0,0,0
"Janine Weber, Kelly Babstock",0,0,0,0
"Janine Weber, Kendall Cornine",0,0,0,0
"Janine Weber, Kiira Dosdall",0,0,0,0
"Janine Weber, Leila Kilduff",0,0,0,0
"Janine Weber, Madison Packer",0,0,0,0
"Janine Weber, Mallory Rushton",0,0,0,0
"Janine Weber, Paige Voight",0,0,0,0
"Janine Weber, Rebecca Morse",0,0,0,0
"Janine Weber, Rebecca Russo",0,0,0,0
"Janine Weber, Sammy Kolowrat",0,0,0,0
"Janine Weber, Saroya Tinker",0,0,0,0
"Janine Weber, Sonjia Shelly",0,0,0,0
"Janine Weber, Tera Hofmann",0,0,0,0
"Janine Weber, Theresa Knutson",0,0,0,0
"Janine Weber, Allie Thunstrom",0,0,0,0
"Janine Weber, Amanda Leveille",0,0,0,0
"Janine Weber, Audra Richards",0,0,0,0
"Janine Weber, Brooke White",0,0,0,0
"Janine Weber, Chelsey Brodt-Rosenthal",0,0,0,0
"Janine Weber, Emma Stauber",0,0,0,0
"Janine Weber, Haley Mack",0,0,0,0
"Janine Weber, Haylea Schmid",0,0,0,0
"Janine Weber, Jonna Curtis",0,0,0,0
"Janine Weber, Lynn Astrup",0,0,0,0
"Janine Weber, Maddie Rowe",0,0,0,0
"Janine Weber, Meaghan Pezon",0,0,0,0
"Janine Weber, Meghan Lorence",0,0,0,0
"Janine Weber, Nina Rodgers",0,0,0,0
"Janine Weber, Rose Alleva",0,0,0,0
"Janine Weber, Sara Bustad",0,0,0,0
"Janine Weber, Stephanie Anderson",0,0,0,0
"Janine Weber, Sydney Baldwin",0,0,0,0
"Janine Weber, Winny Brodt-Brown",0,0,0,0
"Janine Weber, Amy Curlew",0,0,0,0
"Janine Weber, Breanne Wilson-Bennett",0,0,0,0
"Janine Weber, Brooke Boquist",0,0,0,0
"Janine Weber, Elaine Chuli",0,0,0,0
"Janine Weber, Emily Fluke",0,0,0,0
"Janine Weber, Emma Greco",0,0,0,0
"Janine Weber, Emma Woods",0,0,0,0
"Janine Weber, Julie Allen",0,0,0,0
"Janine Weber, Kristen Barbara",0,0,0,0
"Janine Weber, Lindsay Eastwood",0,0,0,0
"Janine Weber, Mackenzie MacNeil",0,0,0,0
"Janine Weber, Megan Quinn",0,0,0,0
"Janine Weber, Mikyla Grant-Mentis",0,0,0,0
"Janine Weber, Natalie Marcuzzi",0,0,0,0
"Janine Weber, Samantha Ridgewell",0,0,0,0
"Janine Weber, Sarah Steele",0,0,0,0
"Janine Weber, Sarah-Eve Coutu Godbout",0,0,0,0
"Janine Weber, Shiann Darkangelo",0,0,0,0
"Janine Weber, Taylor Woods",0,0,0,0
"Janine Weber, Taytum Clairmont",0,0,0,0
"Katelynn Russ, Kaycie Anderson",0,0,0,0
"Katelynn Russ, Kayla Friesen",10,0.416666667,8.333333333,1.090909091
"Katelynn Russ, Laurel Hill",0,0,6.666666667,0.545454545
"Katelynn Russ, Mackenzie Lancaster",6,0.694444444,0,0
"Katelynn Russ, Maddie Bishop",0,0,0,0
"Katelynn Russ, Maeve Reilly",0,0,0,0
"Katelynn Russ, Maggie LaGue",6.666666667,0.416666667,5.333333333,2.727272727
"Katelynn Russ, Mariah Fujimagari",0,0,0,0
"Katelynn Russ, Nicole Guagliardo",0,0.138888889,10,0.181818182
"Katelynn Russ, Rachael Ade",0,0,0,0
"Katelynn Russ, Sarah Hughson",0,0,0,0
"Katelynn Russ, Sarah Schwenzfeier",5,0.277777778,0,0
"Katelynn Russ, Shannon Doyle",10,0.138888889,5.555555556,1.636363636
"Katelynn Russ, Taylor Marchin",6.666666667,0.416666667,5,2.545454545
"Katelynn Russ, Tori Howran",5,0.555555556,6.666666667,1.090909091
"Katelynn Russ, Allie Olnowich",0,0,0,0
"Katelynn Russ, Brooke Avery",0,0,0,0
"Katelynn Russ, Cailey Hutchison",0,0,0,0
"Katelynn Russ, Emily Janiga",0,0,0,0
"Katelynn Russ, Jayne Lewis",0,0,0,0
"Katelynn Russ, Kate Leary",0,0,0,0
"Katelynn Russ, Kelly Babstock",0,0,0,0
"Katelynn Russ, Kendall Cornine",0,0,0,0
"Katelynn Russ, Kiira Dosdall",0,0,0,0
"Katelynn Russ, Leila Kilduff",0,0,0,0
"Katelynn Russ, Madison Packer",0,0,0,0
"Katelynn Russ, Mallory Rushton",0,0,0,0
"Katelynn Russ, Paige Voight",0,0,0,0
"Katelynn Russ, Rebecca Morse",0,0,0,0
"Katelynn Russ, Rebecca Russo",0,0,0,0
"Katelynn Russ, Sammy Kolowrat",0,0,0,0
"Katelynn Russ, Saroya Tinker",0,0,0,0
"Katelynn Russ, Sonjia Shelly",0,0,0,0
"Katelynn Russ, Tera Hofmann",0,0,0,0
"Katelynn Russ, Theresa Knutson",0,0,0,0
"Katelynn Russ, Allie Thunstrom",0,0,0,0
"Katelynn Russ, Amanda Leveille",0,0,0,0
"Katelynn Russ, Audra Richards",0,0,0,0
"Katelynn Russ, Brooke White",0,0,0,0
"Katelynn Russ, Chelsey Brodt-Rosenthal",0,0,0,0
"Katelynn Russ, Emma Stauber",0,0,0,0
"Katelynn Russ, Haley Mack",0,0,0,0
"Katelynn Russ, Haylea Schmid",0,0,0,0
"Katelynn Russ, Jonna Curtis",0,0,0,0
"Katelynn Russ, Lynn Astrup",0,0,0,0
"Katelynn Russ, Maddie Rowe",0,0,0,0
"Katelynn Russ, Meaghan Pezon",0,0,0,0
"Katelynn Russ, Meghan Lorence",0,0,0,0
"Katelynn Russ, Nina Rodgers",0,0,0,0
"Katelynn Russ, Rose Alleva",0,0,0,0
"Katelynn Russ, Sara Bustad",0,0,0,0
"Katelynn Russ, Stephanie Anderson",0,0,0,0
"Katelynn Russ, Sydney Baldwin",0,0,0,0
"Katelynn Russ, Winny Brodt-Brown",0,0,0,0
"Katelynn Russ, Amy Curlew",0,0,0,0
"Katelynn Russ, Breanne Wilson-Bennett",0,0,0,0
"Katelynn Russ, Brooke Boquist",0,0,0,0
"Katelynn Russ, Elaine Chuli",0,0,0,0
"Katelynn Russ, Emily Fluke",0,0,0,0
"Katelynn Russ, Emma Greco",0,0,0,0
"Katelynn Russ, Emma Woods",0,0,0,0
"Katelynn Russ, Julie Allen",0,0,0,0
"Katelynn Russ, Kristen Barbara",0,0,0,0
"Katelynn Russ, Lindsay Eastwood",0,0,0,0
"Katelynn Russ, Mackenzie MacNeil",0,0,0,0
"Katelynn Russ, Megan Quinn",0,0,0,0
"Katelynn Russ, Mikyla Grant-Mentis",0,0,0,0
"Katelynn Russ, Natalie Marcuzzi",0,0,0,0
"Katelynn Russ, Samantha Ridgewell",0,0,0,0
"Katelynn Russ, Sarah Steele",0,0,0,0
"Katelynn Russ, Sarah-Eve Coutu Godbout",0,0,0,0
"Katelynn Russ, Shiann Darkangelo",0,0,0,0
"Katelynn Russ, Taylor Woods",0,0,0,0
"Katelynn Russ, Taytum Clairmont",0,0,0,0
"Kaycie Anderson, Kayla Friesen",0,0,5,0.363636364
"Kaycie Anderson, Laurel Hill",0,0,10,0.181818182
"Kaycie Anderson, Mackenzie Lancaster",0,0,0,0
"Kaycie Anderson, Maddie Bishop",0,0.138888889,0,0
"Kaycie Anderson, Maeve Reilly",0,0,0,0
"Kaycie Anderson, Maggie LaGue",10,0.138888889,3.75,1.454545455
"Kaycie Anderson, Mariah Fujimagari",0,0,0,0
"Kaycie Anderson, Nicole Guagliardo",0,0,0,0
"Kaycie Anderson, Rachael Ade",0,0,0,0
"Kaycie Anderson, Sarah Hughson",0,0,0,0
"Kaycie Anderson, Sarah Schwenzfeier",2.857142857,1.944444444,5.625,2.909090909
"Kaycie Anderson, Shannon Doyle",0,0,5,0.727272727
"Kaycie Anderson, Taylor Marchin",6,0.694444444,7.142857143,1.272727273
"Kaycie Anderson, Tori Howran",10,0.277777778,8.333333333,1.090909091
"Kaycie Anderson, Allie Olnowich",0,0,0,0
"Kaycie Anderson, Brooke Avery",0,0,0,0
"Kaycie Anderson, Cailey Hutchison",0,0,0,0
"Kaycie Anderson, Emily Janiga",0,0,0,0
"Kaycie Anderson, Jayne Lewis",0,0,0,0
"Kaycie Anderson, Kate Leary",0,0,0,0
"Kaycie Anderson, Kelly Babstock",0,0,0,0
"Kaycie Anderson, Kendall Cornine",0,0,0,0
"Kaycie Anderson, Kiira Dosdall",0,0,0,0
"Kaycie Anderson, Leila Kilduff",0,0,0,0
"Kaycie Anderson, Madison Packer",0,0,0,0
"Kaycie Anderson, Mallory Rushton",0,0,0,0
"Kaycie Anderson, Paige Voight",0,0,0,0
"Kaycie Anderson, Rebecca Morse",0,0,0,0
"Kaycie Anderson, Rebecca Russo",0,0,0,0
"Kaycie Anderson, Sammy Kolowrat",0,0,0,0
"Kaycie Anderson, Saroya Tinker",0,0,0,0
"Kaycie Anderson, Sonjia Shelly",0,0,0,0
"Kaycie Anderson, Tera Hofmann",0,0,0,0
"Kaycie Anderson, Theresa Knutson",0,0,0,0
"Kaycie Anderson, Allie Thunstrom",0,0,0,0
"Kaycie Anderson, Amanda Leveille",0,0,0,0
"Kaycie Anderson, Audra Richards",0,0,0,0
"Kaycie Anderson, Brooke White",0,0,0,0
"Kaycie Anderson, Chelsey Brodt-Rosenthal",0,0,0,0
"Kaycie Anderson, Emma Stauber",0,0,0,0
"Kaycie Anderson, Haley Mack",0,0,0,0
"Kaycie Anderson, Haylea Schmid",0,0,0,0
"Kaycie Anderson, Jonna Curtis",0,0,0,0
"Kaycie Anderson, Lynn Astrup",0,0,0,0
"Kaycie Anderson, Maddie Rowe",0,0,0,0
"Kaycie Anderson, Meaghan Pezon",0,0,0,0
"Kaycie Anderson, Meghan Lorence",0,0,0,0
"Kaycie Anderson, Nina Rodgers",0,0,0,0
"Kaycie Anderson, Rose Alleva",0,0,0,0
"Kaycie Anderson, Sara Bustad",0,0,0,0
"Kaycie Anderson, Stephanie Anderson",0,0,0,0
"Kaycie Anderson, Sydney Baldwin",0,0,0,0
"Kaycie Anderson, Winny Brodt-Brown",0,0,0,0
"Kaycie Anderson, Amy Curlew",0,0,0,0
"Kaycie Anderson, Breanne Wilson-Bennett",0,0,0,0
"Kaycie Anderson, Brooke Boquist",0,0,0,0
"Kaycie Anderson, Elaine Chuli",0,0,0,0
"Kaycie Anderson, Emily Fluke",0,0,0,0
"Kaycie Anderson, Emma Greco",0,0,0,0
"Kaycie Anderson, Emma Woods",0,0,0,0
"Kaycie Anderson, Julie Allen",0,0,0,0
"Kaycie Anderson, Kristen Barbara",0,0,0,0
"Kaycie Anderson, Lindsay Eastwood",0,0,0,0
"Kaycie Anderson, Mackenzie MacNeil",0,0,0,0
"Kaycie Anderson, Megan Quinn",0,0,0,0
"Kaycie Anderson, Mikyla Grant-Mentis",0,0,0,0
"Kaycie Anderson, Natalie Marcuzzi",0,0,0,0
"Kaycie Anderson, Samantha Ridgewell",0,0,0,0
"Kaycie Anderson, Sarah Steele",0,0,0,0
"Kaycie Anderson, Sarah-Eve Coutu Godbout",0,0,0,0
"Kaycie Anderson, Shiann Darkangelo",0,0,0,0
"Kaycie Anderson, Taylor Woods",0,0,0,0
"Kaycie Anderson, Taytum Clairmont",0,0,0,0
"Kayla Friesen, Laurel Hill",0,0,0,0
"Kayla Friesen, Mackenzie Lancaster",6,1.388888889,8,0.909090909
"Kayla Friesen, Maddie Bishop",5,0.277777778,0,0
"Kayla Friesen, Maeve Reilly",0,0,0,0
"Kayla Friesen, Maggie LaGue",0,0.138888889,5,1.090909091
"Kayla Friesen, Mariah Fujimagari",0,0,0,0
"Kayla Friesen, Nicole Guagliardo",4.285714286,0.972222222,5,2.181818182
"Kayla Friesen, Rachael Ade",0,0,0,0
"Kayla Friesen, Sarah Hughson",0,0,0,0
"Kayla Friesen, Sarah Schwenzfeier",0,0,10,0.181818182
"Kayla Friesen, Shannon Doyle",10,0.416666667,6,1.818181818
"Kayla Friesen, Taylor Marchin",10,0.277777778,5,0.363636364
"Kayla Friesen, Tori Howran",10,0.277777778,6.363636364,2
"Kayla Friesen, Allie Olnowich",0,0,0,0
"Kayla Friesen, Brooke Avery",0,0,0,0
"Kayla Friesen, Cailey Hutchison",0,0,0,0
"Kayla Friesen, Emily Janiga",0,0,0,0
"Kayla Friesen, Jayne Lewis",0,0,0,0
"Kayla Friesen, Kate Leary",0,0,0,0
"Kayla Friesen, Kelly Babstock",0,0,0,0
"Kayla Friesen, Kendall Cornine",0,0,0,0
"Kayla Friesen, Kiira Dosdall",0,0,0,0
"Kayla Friesen, Leila Kilduff",0,0,0,0
"Kayla Friesen, Madison Packer",0,0,0,0
"Kayla Friesen, Mallory Rushton",0,0,0,0
"Kayla Friesen, Paige Voight",0,0,0,0
"Kayla Friesen, Rebecca Morse",0,0,0,0
"Kayla Friesen, Rebecca Russo",0,0,0,0
"Kayla Friesen, Sammy Kolowrat",0,0,0,0
"Kayla Friesen, Saroya Tinker",0,0,0,0
"Kayla Friesen, Sonjia Shelly",0,0,0,0
"Kayla Friesen, Tera Hofmann",0,0,0,0
"Kayla Friesen, Theresa Knutson",0,0,0,0
"Kayla Friesen, Allie Thunstrom",0,0,0,0
"Kayla Friesen, Amanda Leveille",0,0,0,0
"Kayla Friesen, Audra Richards",0,0,0,0
"Kayla Friesen, Brooke White",0,0,0,0
"Kayla Friesen, Chelsey Brodt-Rosenthal",0,0,0,0
"Kayla Friesen, Emma Stauber",0,0,0,0
"Kayla Friesen, Haley Mack",0,0,0,0
"Kayla Friesen, Haylea Schmid",0,0,0,0
"Kayla Friesen, Jonna Curtis",0,0,0,0
"Kayla Friesen, Lynn Astrup",0,0,0,0
"Kayla Friesen, Maddie Rowe",0,0,0,0
"Kayla Friesen, Meaghan Pezon",0,0,0,0
"Kayla Friesen, Meghan Lorence",0,0,0,0
"Kayla Friesen, Nina Rodgers",0,0,0,0
"Kayla Friesen, Rose Alleva",0,0,0,0
"Kayla Friesen, Sara Bustad",0,0,0,0
"Kayla Friesen, Stephanie Anderson",0,0,0,0
"Kayla Friesen, Sydney Baldwin",0,0,0,0
"Kayla Friesen, Winny Brodt-Brown",0,0,0,0
"Kayla Friesen, Amy Curlew",0,0,0,0
"Kayla Friesen, Breanne Wilson-Bennett",0,0,0,0
"Kayla Friesen, Brooke Boquist",0,0,0,0
"Kayla Friesen, Elaine Chuli",0,0,0,0
"Kayla Friesen, Emily Fluke",0,0,0,0
"Kayla Friesen, Emma Greco",0,0,0,0
"Kayla Friesen, Emma Woods",0,0,0,0
"Kayla Friesen, Julie Allen",0,0,0,0
"Kayla Friesen, Kristen Barbara",0,0,0,0
"Kayla Friesen, Lindsay Eastwood",0,0,0,0
"Kayla Friesen, Mackenzie MacNeil",0,0,0,0
"Kayla Friesen, Megan Quinn",0,0,0,0
"Kayla Friesen, Mikyla Grant-Mentis",0,0,0,0
"Kayla Friesen, Natalie Marcuzzi",0,0,0,0
"Kayla Friesen, Samantha Ridgewell",0,0,0,0
"Kayla Friesen, Sarah Steele",0,0,0,0
"Kayla Friesen, Sarah-Eve Coutu Godbout",0,0,0,0
"Kayla Friesen, Shiann Darkangelo",0,0,0,0
"Kayla Friesen, Taylor Woods",0,0,0,0
"Kayla Friesen, Taytum Clairmont",0,0,0,0
"Laurel Hill, Mackenzie Lancaster",5,0.277777778,0,0
"Laurel Hill, Maddie Bishop",10,0.277777778,0,0
"Laurel Hill, Maeve Reilly",0,0.138888889,0,0
"Laurel Hill, Maggie LaGue",8.333333333,0.833333333,0,0.181818182
"Laurel Hill, Mariah Fujimagari",0,0,10,0.181818182
"Laurel Hill, Nicole Guagliardo",0,0,0,0
"Laurel Hill, Rachael Ade",0,0.416666667,10,0.181818182
"Laurel Hill, Sarah Hughson",0,0,10,0.363636364
"Laurel Hill, Sarah Schwenzfeier",0,0,0,0
"Laurel Hill, Shannon Doyle",0,0,10,0.181818182
"Laurel Hill, Taylor Marchin",0,0,0,0
"Laurel Hill, Tori Howran",0,0,10,0.181818182
"Laurel Hill, Allie Olnowich",0,0,0,0
"Laurel Hill, Brooke Avery",0,0,0,0
"Laurel Hill, Cailey Hutchison",0,0,0,0
"Laurel Hill, Emily Janiga",0,0,0,0
"Laurel Hill, Jayne Lewis",0,0,0,0
"Laurel Hill, Kate Leary",0,0,0,0
"Laurel Hill, Kelly Babstock",0,0,0,0
"Laurel Hill, Kendall Cornine",0,0,0,0
"Laurel Hill, Kiira Dosdall",0,0,0,0
"Laurel Hill, Leila Kilduff",0,0,0,0
"Laurel Hill, Madison Packer",0,0,0,0
"Laurel Hill, Mallory Rushton",0,0,0,0
"Laurel Hill, Paige Voight",0,0,0,0
"Laurel Hill, Rebecca Morse",0,0,0,0
"Laurel Hill, Rebecca Russo",0,0,0,0
"Laurel Hill, Sammy Kolowrat",0,0,0,0
"Laurel Hill, Saroya Tinker",0,0,0,0
"Laurel Hill, Sonjia Shelly",0,0,0,0
"Laurel Hill, Tera Hofmann",0,0,0,0
"Laurel Hill, Theresa Knutson",0,0,0,0
"Laurel Hill, Allie Thunstrom",0,0,0,0
"Laurel Hill, Amanda Leveille",0,0,0,0
"Laurel Hill, Audra Richards",0,0,0,0
"Laurel Hill, Brooke White",0,0,0,0
"Laurel Hill, Chelsey Brodt-Rosenthal",0,0,0,0
"Laurel Hill, Emma Stauber",0,0,0,0
"Laurel Hill, Haley Mack",0,0,0,0
"Laurel Hill, Haylea Schmid",0,0,0,0
"Laurel Hill, Jonna Curtis",0,0,0,0
"Laurel Hill, Lynn Astrup",0,0,0,0
"Laurel Hill, Maddie Rowe",0,0,0,0
"Laurel Hill, Meaghan Pezon",0,0,0,0
"Laurel Hill, Meghan Lorence",0,0,0,0
"Laurel Hill, Nina Rodgers",0,0,0,0
"Laurel Hill, Rose Alleva",0,0,0,0
"Laurel Hill, Sara Bustad",0,0,0,0
"Laurel Hill, Stephanie Anderson",0,0,0,0
"Laurel Hill, Sydney Baldwin",0,0,0,0
"Laurel Hill, Winny Brodt-Brown",0,0,0,0
"Laurel Hill, Amy Curlew",0,0,0,0
"Laurel Hill, Breanne Wilson-Bennett",0,0,0,0
"Laurel Hill, Brooke Boquist",0,0,0,0
"Laurel Hill, Elaine Chuli",0,0,0,0
"Laurel Hill, Emily Fluke",0,0,0,0
"Laurel Hill, Emma Greco",0,0,0,0
"Laurel Hill, Emma Woods",0,0,0,0
"Laurel Hill, Julie Allen",0,0,0,0
"Laurel Hill, Kristen Barbara",0,0,0,0
"Laurel Hill, Lindsay Eastwood",0,0,0,0
"Laurel Hill, Mackenzie MacNeil",0,0,0,0
"Laurel Hill, Megan Quinn",0,0,0,0
"Laurel Hill, Mikyla Grant-Mentis",0,0,0,0
"Laurel Hill, Natalie Marcuzzi",0,0,0,0
"Laurel Hill, Samantha Ridgewell",0,0,0,0
"Laurel Hill, Sarah Steele",0,0,0,0
"Laurel Hill, Sarah-Eve Coutu Godbout",0,0,0,0
"Laurel Hill, Shiann Darkangelo",0,0,0,0
"Laurel Hill, Taylor Woods",0,0,0,0
"Laurel Hill, Taytum Clairmont",0,0,0,0
"Mackenzie Lancaster, Maddie Bishop",8.333333333,0.833333333,5,1.090909091
"Mackenzie Lancaster, Maeve Reilly",0,0,0,0
"Mackenzie Lancaster, Maggie LaGue",10,0.277777778,8.571428571,1.272727273
"Mackenzie Lancaster, Mariah Fujimagari",0,0,0,0
"Mackenzie Lancaster, Nicole Guagliardo",0,0,0,0.181818182
"Mackenzie Lancaster, Rachael Ade",0,0,0,0
"Mackenzie Lancaster, Sarah Hughson",0,0,0,0
"Mackenzie Lancaster, Sarah Schwenzfeier",0,0,0,0
"Mackenzie Lancaster, Shannon Doyle",10,0.416666667,6.666666667,2.727272727
"Mackenzie Lancaster, Taylor Marchin",0,0,6.666666667,0.545454545
"Mackenzie Lancaster, Tori Howran",6,0.694444444,5,2.181818182
"Mackenzie Lancaster, Allie Olnowich",0,0,0,0
"Mackenzie Lancaster, Brooke Avery",0,0,0,0
"Mackenzie Lancaster, Cailey Hutchison",0,0,0,0
"Mackenzie Lancaster, Emily Janiga",0,0,0,0
"Mackenzie Lancaster, Jayne Lewis",0,0,0,0
"Mackenzie Lancaster, Kate Leary",0,0,0,0
"Mackenzie Lancaster, Kelly Babstock",0,0,0,0
"Mackenzie Lancaster, Kendall Cornine",0,0,0,0
"Mackenzie Lancaster, Kiira Dosdall",0,0,0,0
"Mackenzie Lancaster, Leila Kilduff",0,0,0,0
"Mackenzie Lancaster, Madison Packer",0,0,0,0
"Mackenzie Lancaster, Mallory Rushton",0,0,0,0
"Mackenzie Lancaster, Paige Voight",0,0,0,0
"Mackenzie Lancaster, Rebecca Morse",0,0,0,0
"Mackenzie Lancaster, Rebecca Russo",0,0,0,0
"Mackenzie Lancaster, Sammy Kolowrat",0,0,0,0
"Mackenzie Lancaster, Saroya Tinker",0,0,0,0
"Mackenzie Lancaster, Sonjia Shelly",0,0,0,0
"Mackenzie Lancaster, Tera Hofmann",0,0,0,0
"Mackenzie Lancaster, Theresa Knutson",0,0,0,0
"Mackenzie Lancaster, Allie Thunstrom",0,0,0,0
"Mackenzie Lancaster, Amanda Leveille",0,0,0,0
"Mackenzie Lancaster, Audra Richards",0,0,0,0
"Mackenzie Lancaster, Brooke White",0,0,0,0
"Mackenzie Lancaster, Chelsey Brodt-Rosenthal",0,0,0,0
"Mackenzie Lancaster, Emma Stauber",0,0,0,0
"Mackenzie Lancaster, Haley Mack",0,0,0,0
"Mackenzie Lancaster, Haylea Schmid",0,0,0,0
"Mackenzie Lancaster, Jonna Curtis",0,0,0,0
"Mackenzie Lancaster, Lynn Astrup",0,0,0,0
"Mackenzie Lancaster, Maddie Rowe",0,0,0,0
"Mackenzie Lancaster, Meaghan Pezon",0,0,0,0
"Mackenzie Lancaster, Meghan Lorence",0,0,0,0
"Mackenzie Lancaster, Nina Rodgers",0,0,0,0
"Mackenzie Lancaster, Rose Alleva",0,0,0,0
"Mackenzie Lancaster, Sara Bustad",0,0,0,0
"Mackenzie Lancaster, Stephanie Anderson",0,0,0,0
"Mackenzie Lancaster, Sydney Baldwin",0,0,0,0
"Mackenzie Lancaster, Winny Brodt-Brown",0,0,0,0
"Mackenzie Lancaster, Amy Curlew",0,0,0,0
"Mackenzie Lancaster, Breanne Wilson-Bennett",0,0,0,0
"Mackenzie Lancaster, Brooke Boquist",0,0,0,0
"Mackenzie Lancaster, Elaine Chuli",0,0,0,0
"Mackenzie Lancaster, Emily Fluke",0,0,0,0
"Mackenzie Lancaster, Emma Greco",0,0,0,0
"Mackenzie Lancaster, Emma Woods",0,0,0,0
"Mackenzie Lancaster, Julie Allen",0,0,0,0
"Mackenzie Lancaster, Kristen Barbara",0,0,0,0
"Mackenzie Lancaster, Lindsay Eastwood",0,0,0,0
"Mackenzie Lancaster, Mackenzie MacNeil",0,0,0,0
"Mackenzie Lancaster, Megan Quinn",0,0,0,0
"Mackenzie Lancaster, Mikyla Grant-Mentis",0,0,0,0
"Mackenzie Lancaster, Natalie Marcuzzi",0,0,0,0
"Mackenzie Lancaster, Samantha Ridgewell",0,0,0,0
"Mackenzie Lancaster, Sarah Steele",0,0,0,0
"Mackenzie Lancaster, Sarah-Eve Coutu Godbout",0,0,0,0
"Mackenzie Lancaster, Shiann Darkangelo",0,0,0,0
"Mackenzie Lancaster, Taylor Woods",0,0,0,0
"Mackenzie Lancaster, Taytum Clairmont",0,0,0,0
"Maddie Bishop, Maeve Reilly",10,0.138888889,0,0
"Maddie Bishop, Maggie LaGue",0,0,7.5,0.727272727
"Maddie Bishop, Mariah Fujimagari",0,0,0,0
"Maddie Bishop, Nicole Guagliardo",0,0,0,0
"Maddie Bishop, Rachael Ade",5,0.277777778,5,0.727272727
"Maddie Bishop, Sarah Hughson",5,0.555555556,0,0
"Maddie Bishop, Sarah Schwenzfeier",0,0,0,0
"Maddie Bishop, Shannon Doyle",10,0.416666667,5.555555556,1.636363636
"Maddie Bishop, Taylor Marchin",0,0,3.333333333,0.545454545
"Maddie Bishop, Tori Howran",10,0.138888889,0,0.545454545
"Maddie Bishop, Allie Olnowich",0,0,0,0
"Maddie Bishop, Brooke Avery",0,0,0,0
"Maddie Bishop, Cailey Hutchison",0,0,0,0
"Maddie Bishop, Emily Janiga",0,0,0,0
"Maddie Bishop, Jayne Lewis",0,0,0,0
"Maddie Bishop, Kate Leary",0,0,0,0
"Maddie Bishop, Kelly Babstock",0,0,0,0
"Maddie Bishop, Kendall Cornine",0,0,0,0
"Maddie Bishop, Kiira Dosdall",0,0,0,0
"Maddie Bishop, Leila Kilduff",0,0,0,0
"Maddie Bishop, Madison Packer",0,0,0,0
"Maddie Bishop, Mallory Rushton",0,0,0,0
"Maddie Bishop, Paige Voight",0,0,0,0
"Maddie Bishop, Rebecca Morse",0,0,0,0
"Maddie Bishop, Rebecca Russo",0,0,0,0
"Maddie Bishop, Sammy Kolowrat",0,0,0,0
"Maddie Bishop, Saroya Tinker",0,0,0,0
"Maddie Bishop, Sonjia Shelly",0,0,0,0
"Maddie Bishop, Tera Hofmann",0,0,0,0
"Maddie Bishop, Theresa Knutson",0,0,0,0
"Maddie Bishop, Allie Thunstrom",0,0,0,0
"Maddie Bishop, Amanda Leveille",0,0,0,0
"Maddie Bishop, Audra Richards",0,0,0,0
"Maddie Bishop, Brooke White",0,0,0,0
"Maddie Bishop, Chelsey Brodt-Rosenthal",0,0,0,0
"Maddie Bishop, Emma Stauber",0,0,0,0
"Maddie Bishop, Haley Mack",0,0,0,0
"Maddie Bishop, Haylea Schmid",0,0,0,0
"Maddie Bishop, Jonna Curtis",0,0,0,0
"Maddie Bishop, Lynn Astrup",0,0,0,0
"Maddie Bishop, Maddie Rowe",0,0,0,0
"Maddie Bishop, Meaghan Pezon",0,0,0,0
"Maddie Bishop, Meghan Lorence",0,0,0,0
"Maddie Bishop, Nina Rodgers",0,0,0,0
"Maddie Bishop, Rose Alleva",0,0,0,0
"Maddie Bishop, Sara Bustad",0,0,0,0
"Maddie Bishop, Stephanie Anderson",0,0,0,0
"Maddie Bishop, Sydney Baldwin",0,0,0,0
"Maddie Bishop, Winny Brodt-Brown",0,0,0,0
"Maddie Bishop, Amy Curlew",0,0,0,0
"Maddie Bishop, Breanne Wilson-Bennett",0,0,0,0
"Maddie Bishop, Brooke Boquist",0,0,0,0
